start	professor	discipline	auditorium	group
2021-03-23T13:00:00	11	10	5	7
2021-03-23T13:00:00	39	6	12	23
2021-03-23T13:00:00	50	6	2	15
2021-03-23T13:00:00	7	9	17	12
2021-03-23T13:00:00	24	5	19	20
2021-03-23T13:00:00	22	5	10	17
2021-03-23T13:00:00	26	10	3	9
2021-03-23T13:00:00	8	11	4	16
2021-03-23T13:00:00	2	12	1	6
2021-03-23T13:00:00	42	7	11	2
2021-03-23T13:00:00	52	12	15	10
2021-03-23T13:00:00	57	12	20	11
2021-03-23T13:00:00	44	12	9	4
2021-03-23T13:00:00	33	7	6	14
2021-03-23T13:00:00	1	9	16	13
2021-03-23T15:00:00	31	5	10	20
2021-03-23T15:00:00	27	6	20	12
2021-03-23T15:00:00	54	10	12	3
2021-03-23T15:00:00	12	10	16	8
2021-03-23T15:00:00	16	9	3	24
2021-03-23T15:00:00	14	12	2	9
2021-03-23T15:00:00	8	11	11	2
2021-03-23T15:00:00	48	11	4	16
2021-03-23T15:00:00	40	10	18	18
2021-03-23T15:00:00	49	1	9	22
2021-03-23T15:00:00	42	7	7	6
2021-03-23T15:00:00	55	5	17	17
2021-03-23T15:00:00	30	5	13	7
2021-03-23T15:00:00	34	8	8	25
2021-03-23T15:00:00	47	8	6	23
2021-03-23T15:00:00	35	1	19	13
2021-03-23T15:00:00	45	7	15	1
2021-03-23T15:00:00	15	8	5	10
2021-03-23T15:00:00	24	5	1	21
2021-03-23T15:00:00	57	12	14	14
2021-03-24T09:00:00	31	5	4	24
2021-03-24T09:00:00	6	2	1	6
2021-03-24T09:00:00	56	7	19	5
2021-03-24T09:00:00	17	6	7	11
2021-03-24T09:00:00	25	2	6	19
2021-03-24T09:00:00	27	8	9	15
2021-03-24T09:00:00	60	8	8	21
2021-03-24T09:00:00	38	6	11	4
2021-03-24T09:00:00	23	1	13	22
2021-03-24T09:00:00	14	12	10	13
2021-03-24T09:00:00	26	9	12	17
2021-03-24T09:00:00	54	10	17	23
2021-03-24T09:00:00	37	4	18	2
2021-03-24T09:00:00	48	11	16	3
2021-03-24T09:00:00	55	5	15	16
2021-03-24T09:00:00	42	7	5	25
2021-03-24T09:00:00	34	8	20	9
2021-03-24T09:00:00	2	12	2	20
2021-03-24T09:00:00	29	11	3	12
2021-03-24T09:00:00	41	9	14	8
2021-03-24T11:00:00	24	8	8	19
2021-03-24T11:00:00	23	1	12	12
2021-03-24T11:00:00	5	5	19	9
2021-03-24T11:00:00	46	10	13	17
2021-03-24T11:00:00	7	9	3	4
2021-03-24T11:00:00	36	6	6	11
2021-03-24T11:00:00	34	2	16	16
2021-03-24T11:00:00	33	8	1	5
2021-03-24T11:00:00	29	10	20	24
2021-03-24T11:00:00	55	2	18	6
2021-03-24T11:00:00	50	12	4	10
2021-03-24T11:00:00	48	11	11	20
2021-03-24T11:00:00	39	6	15	15
2021-03-24T11:00:00	49	8	2	25
2021-03-24T11:00:00	28	6	14	13
2021-03-24T11:00:00	35	2	10	18
2021-03-24T11:00:00	17	6	7	1
2021-03-24T11:00:00	4	4	5	3
2021-03-24T11:00:00	45	8	9	7
2021-03-24T11:00:00	30	5	17	21
2021-03-24T13:00:00	54	10	13	13
2021-03-24T13:00:00	3	2	2	3
2021-03-24T13:00:00	57	12	6	12
2021-03-24T13:00:00	31	12	15	19
2021-03-24T13:00:00	32	10	1	5
2021-03-24T13:00:00	55	9	14	15
2021-03-24T13:00:00	4	4	5	7
2021-03-24T13:00:00	14	12	8	1
2021-03-24T13:00:00	35	2	19	2
2021-03-24T13:00:00	47	9	4	18
2021-03-24T13:00:00	23	1	9	20
2021-03-24T13:00:00	33	8	12	17
2021-03-24T13:00:00	26	9	17	25
2021-03-24T13:00:00	41	9	11	16
2021-03-24T13:00:00	11	10	18	10
2021-03-24T13:00:00	17	6	7	21
2021-03-24T13:00:00	12	7	3	22
2021-03-24T13:00:00	53	8	20	14
2021-03-24T13:00:00	56	7	16	24
2021-03-24T13:00:00	8	11	10	11
2021-03-24T15:00:00	51	1	18	17
2021-03-24T15:00:00	29	10	16	2
2021-03-24T15:00:00	24	8	7	21
2021-03-24T15:00:00	41	9	4	20
2021-03-24T15:00:00	57	12	8	6
2021-03-24T15:00:00	6	2	10	5
2021-03-24T15:00:00	25	3	6	3
2021-03-24T15:00:00	38	6	14	9
2021-03-24T15:00:00	60	9	17	10
2021-03-24T15:00:00	43	11	20	15
2021-03-24T15:00:00	10	6	12	14
2021-03-24T15:00:00	27	8	5	13
2021-03-24T15:00:00	19	5	9	11
2021-03-24T15:00:00	55	9	11	23
2021-03-24T15:00:00	18	1	3	16
2021-03-24T15:00:00	33	8	15	24
2021-03-24T15:00:00	48	11	13	1
2021-03-24T15:00:00	16	3	2	4
2021-03-24T15:00:00	11	9	19	18
2021-03-24T15:00:00	21	2	1	7
2021-03-25T09:00:00	32	8	17	15
2021-03-25T09:00:00	23	1	6	1
2021-03-25T09:00:00	21	11	2	12
2021-03-25T09:00:00	16	3	15	13
2021-03-25T09:00:00	4	4	9	11
2021-03-25T09:00:00	34	8	14	25
2021-03-25T09:00:00	20	8	13	24
2021-03-25T09:00:00	54	10	11	17
2021-03-25T09:00:00	49	6	20	20
2021-03-25T09:00:00	33	7	12	2
2021-03-25T09:00:00	45	7	4	10
2021-03-25T09:00:00	2	12	18	3
2021-03-25T09:00:00	14	12	16	4
2021-03-25T09:00:00	57	12	5	9
2021-03-25T09:00:00	25	8	10	7
2021-03-25T09:00:00	17	6	8	22
2021-03-25T09:00:00	31	12	3	8
2021-03-25T09:00:00	6	2	19	16
2021-03-25T09:00:00	13	11	7	18
2021-03-25T09:00:00	52	11	1	23
2021-03-25T11:00:00	28	6	19	20
2021-03-25T11:00:00	21	11	15	25
2021-03-25T11:00:00	56	3	12	16
2021-03-25T11:00:00	57	10	17	8
2021-03-25T11:00:00	51	1	16	19
2021-03-25T11:00:00	45	7	11	6
2021-03-25T11:00:00	54	5	5	12
2021-03-25T11:00:00	26	10	1	14
2021-03-25T11:00:00	53	8	8	18
2021-03-25T11:00:00	8	11	7	10
2021-03-25T11:00:00	37	1	14	13
2021-03-25T11:00:00	1	9	18	9
2021-03-25T11:00:00	35	2	10	1
2021-03-25T11:00:00	60	9	4	24
2021-03-25T11:00:00	41	9	20	23
2021-03-25T11:00:00	39	8	6	4
2021-03-25T11:00:00	2	12	2	21
2021-03-25T11:00:00	3	2	13	15
2021-03-25T11:00:00	58	2	3	5
2021-03-25T11:00:00	18	1	9	2
2021-03-25T13:00:00	5	3	7	3
2021-03-25T13:00:00	14	12	2	2
2021-03-25T13:00:00	30	10	5	25
2021-03-25T13:00:00	11	10	9	18
2021-03-25T13:00:00	46	7	3	11
2021-03-25T13:00:00	22	5	18	14
2021-03-25T13:00:00	16	9	19	19
2021-03-25T13:00:00	38	6	12	16
2021-03-25T13:00:00	3	2	16	8
2021-03-25T13:00:00	39	12	8	12
2021-03-25T13:00:00	49	1	11	24
2021-03-25T13:00:00	10	6	10	7
2021-03-25T13:00:00	54	5	17	13
2021-03-25T13:00:00	31	7	1	4
2021-03-25T13:00:00	42	7	6	1
2021-03-25T13:00:00	47	6	4	9
2021-03-25T13:00:00	6	2	20	5
2021-03-25T13:00:00	28	6	15	21
2021-03-25T13:00:00	32	6	14	6
2021-03-25T13:00:00	29	10	13	20
2021-03-25T15:00:00	32	6	2	19
2021-03-25T15:00:00	13	6	7	23
2021-03-25T15:00:00	39	12	3	9
2021-03-25T15:00:00	6	2	15	10
2021-03-25T15:00:00	53	8	11	2
2021-03-25T15:00:00	7	6	13	13
2021-03-25T15:00:00	31	5	4	12
2021-03-25T15:00:00	58	2	6	25
2021-03-25T15:00:00	43	8	12	1
2021-03-25T15:00:00	26	10	14	16
2021-03-25T15:00:00	1	9	16	5
2021-03-25T15:00:00	40	10	18	7
2021-03-25T15:00:00	25	8	8	15
2021-03-25T15:00:00	3	2	17	21
2021-03-25T15:00:00	28	6	1	14
2021-03-25T15:00:00	51	4	9	18
2021-03-25T15:00:00	20	8	19	17
2021-03-25T15:00:00	42	7	20	11
2021-03-25T15:00:00	22	5	10	8
2021-03-25T15:00:00	27	6	5	24
2021-03-26T09:00:00	13	11	7	4
2021-03-26T09:00:00	57	12	11	8
2021-03-26T09:00:00	5	5	15	24
2021-03-26T09:00:00	33	8	6	17
2021-03-26T09:00:00	25	2	1	10
2021-03-26T09:00:00	18	1	9	12
2021-03-26T09:00:00	52	12	2	2
2021-03-26T09:00:00	3	2	14	1
2021-03-26T09:00:00	49	8	10	13
2021-03-26T09:00:00	34	2	18	11
2021-03-26T09:00:00	43	8	19	9
2021-03-26T09:00:00	37	6	12	23
2021-03-26T09:00:00	55	2	8	20
2021-03-26T09:00:00	1	9	4	3
2021-03-26T09:00:00	14	12	3	5
2021-03-26T09:00:00	35	1	17	16
2021-03-26T09:00:00	11	9	20	25
2021-03-26T09:00:00	4	4	5	6
2021-03-26T09:00:00	31	12	13	7
2021-03-26T09:00:00	19	5	16	14
2021-03-26T11:00:00	18	1	14	3
2021-03-26T11:00:00	25	2	16	7
2021-03-26T11:00:00	58	2	6	20
2021-03-26T11:00:00	20	8	19	14
2021-03-26T11:00:00	16	9	13	11
2021-03-26T11:00:00	17	6	7	13
2021-03-26T11:00:00	50	9	20	8
2021-03-26T11:00:00	47	9	10	19
2021-03-26T11:00:00	53	8	11	17
2021-03-26T11:00:00	9	11	15	15
2021-03-26T11:00:00	24	8	17	16
2021-03-26T11:00:00	3	2	5	18
2021-03-26T11:00:00	48	11	2	10
2021-03-26T11:00:00	46	7	9	4
2021-03-26T11:00:00	28	6	1	25
2021-03-26T11:00:00	41	9	18	24
2021-03-26T11:00:00	45	7	12	22
2021-03-26T11:00:00	51	1	4	23
2021-03-26T11:00:00	55	5	8	1
2021-03-26T11:00:00	27	7	3	21
2021-03-26T13:00:00	43	11	14	21
2021-03-26T13:00:00	39	12	18	5
2021-03-26T13:00:00	34	2	9	10
2021-03-26T13:00:00	32	8	1	6
2021-03-26T13:00:00	28	6	15	9
2021-03-26T13:00:00	12	6	12	3
2021-03-26T13:00:00	20	8	16	19
2021-03-26T13:00:00	25	8	5	22
2021-03-26T13:00:00	60	8	11	16
2021-03-26T13:00:00	41	9	20	8
2021-03-26T13:00:00	23	1	13	24
2021-03-26T13:00:00	6	2	17	25
2021-03-26T13:00:00	50	6	2	12
2021-03-26T13:00:00	4	4	3	2
2021-03-26T13:00:00	9	11	10	20
2021-03-26T13:00:00	17	6	19	13
2021-03-26T13:00:00	45	8	8	15
2021-03-26T13:00:00	53	8	7	14
2021-03-26T13:00:00	44	9	4	7
2021-03-26T13:00:00	40	10	6	17
2021-03-26T15:00:00	49	1	18	8
2021-03-26T15:00:00	35	1	13	23
2021-03-26T15:00:00	58	11	17	13
2021-03-26T15:00:00	9	11	4	21
2021-03-26T15:00:00	39	8	19	4
2021-03-26T15:00:00	2	12	14	11
2021-03-26T15:00:00	25	3	7	7
2021-03-26T15:00:00	17	6	2	5
2021-03-26T15:00:00	28	6	11	9
2021-03-26T15:00:00	13	6	5	12
2021-03-26T15:00:00	42	7	6	1
2021-03-26T15:00:00	41	9	16	20
2021-03-26T15:00:00	47	8	1	17
2021-03-26T15:00:00	20	8	12	6
2021-03-26T15:00:00	3	2	9	22
2021-03-26T15:00:00	4	4	20	14
2021-03-26T15:00:00	46	7	3	2
2021-03-26T15:00:00	8	11	15	16
2021-03-26T15:00:00	27	6	10	25
2021-03-26T15:00:00	24	8	8	19
2021-03-29T09:00:00	56	3	6	25
2021-03-29T09:00:00	60	8	3	21
2021-03-29T09:00:00	9	11	12	18
2021-03-29T09:00:00	17	6	15	2
2021-03-29T09:00:00	14	12	18	11
2021-03-29T09:00:00	25	8	9	12
2021-03-29T09:00:00	26	10	19	22
2021-03-29T09:00:00	40	10	14	8
2021-03-29T09:00:00	34	2	20	1
2021-03-29T09:00:00	48	11	13	14
2021-03-29T09:00:00	36	12	16	15
2021-03-29T09:00:00	22	5	11	10
2021-03-29T09:00:00	37	1	7	9
2021-03-29T09:00:00	45	7	5	16
2021-03-29T09:00:00	50	6	8	4
2021-03-29T09:00:00	39	8	2	13
2021-03-29T09:00:00	21	11	1	7
2021-03-29T09:00:00	38	6	4	5
2021-03-29T09:00:00	55	5	10	19
2021-03-29T09:00:00	13	11	17	6
2021-03-29T11:00:00	58	9	6	6
2021-03-29T11:00:00	8	11	1	15
2021-03-29T11:00:00	51	4	8	21
2021-03-29T11:00:00	60	1	13	17
2021-03-29T11:00:00	56	7	18	4
2021-03-29T11:00:00	38	6	15	1
2021-03-29T11:00:00	3	2	5	7
2021-03-29T11:00:00	22	5	10	23
2021-03-29T11:00:00	39	12	19	10
2021-03-29T11:00:00	44	9	4	13
2021-03-29T11:00:00	35	2	14	18
2021-03-29T11:00:00	23	1	3	8
2021-03-29T11:00:00	27	7	12	22
2021-03-29T11:00:00	46	7	16	9
2021-03-29T11:00:00	19	5	9	25
2021-03-29T11:00:00	57	10	17	16
2021-03-29T11:00:00	4	4	11	19
2021-03-29T11:00:00	10	12	2	20
2021-03-29T11:00:00	2	12	20	14
2021-03-29T11:00:00	9	11	7	5
2021-03-29T13:00:00	7	1	6	2
2021-03-29T13:00:00	40	10	19	16
2021-03-29T13:00:00	9	11	8	22
2021-03-29T13:00:00	31	5	11	11
2021-03-29T13:00:00	1	9	18	19
2021-03-29T13:00:00	11	9	2	3
2021-03-29T13:00:00	19	5	4	8
2021-03-29T13:00:00	37	1	13	10
2021-03-29T13:00:00	35	2	1	20
2021-03-29T13:00:00	44	5	10	4
2021-03-29T13:00:00	24	5	15	5
2021-03-29T13:00:00	54	5	7	23
2021-03-29T13:00:00	55	5	20	13
2021-03-29T13:00:00	23	1	5	12
2021-03-29T13:00:00	5	3	12	9
2021-03-29T13:00:00	6	2	9	14
2021-03-29T13:00:00	21	2	16	15
2021-03-29T13:00:00	17	6	14	1
2021-03-29T13:00:00	16	9	17	21
2021-03-29T13:00:00	51	1	3	24
2021-03-29T15:00:00	30	5	12	18
2021-03-29T15:00:00	29	11	3	17
2021-03-29T15:00:00	57	12	18	24
2021-03-29T15:00:00	34	2	19	19
2021-03-29T15:00:00	19	5	11	23
2021-03-29T15:00:00	6	2	16	21
2021-03-29T15:00:00	31	12	8	2
2021-03-29T15:00:00	16	3	7	8
2021-03-29T15:00:00	35	2	6	20
2021-03-29T15:00:00	45	7	20	22
2021-03-29T15:00:00	41	9	2	25
2021-03-29T15:00:00	18	1	4	10
2021-03-29T15:00:00	60	9	5	13
2021-03-29T15:00:00	32	8	15	6
2021-03-29T15:00:00	22	5	9	14
2021-03-29T15:00:00	50	9	10	3
2021-03-29T15:00:00	56	7	13	16
2021-03-29T15:00:00	7	9	1	15
2021-03-29T15:00:00	5	5	14	4
2021-03-29T15:00:00	13	2	17	1
2021-03-30T09:00:00	16	3	9	3
2021-03-30T09:00:00	55	2	3	25
2021-03-30T09:00:00	27	8	15	8
2021-03-30T09:00:00	14	12	13	24
2021-03-30T09:00:00	45	7	6	21
2021-03-30T09:00:00	42	7	2	6
2021-03-30T09:00:00	50	12	5	5
2021-03-30T09:00:00	58	2	17	15
2021-03-30T09:00:00	53	8	14	11
2021-03-30T09:00:00	3	2	18	12
2021-03-30T09:00:00	5	3	4	19
2021-03-30T09:00:00	57	10	16	14
2021-03-30T09:00:00	38	6	20	23
2021-03-30T09:00:00	32	10	19	13
2021-03-30T09:00:00	41	9	7	16
2021-03-30T09:00:00	49	6	10	10
2021-03-30T09:00:00	15	2	1	22
2021-03-30T09:00:00	37	6	11	9
2021-03-30T09:00:00	9	11	8	1
2021-03-30T09:00:00	35	2	12	18
2021-03-30T11:00:00	3	2	11	23
2021-03-30T11:00:00	20	2	19	2
2021-03-30T11:00:00	57	10	9	4
2021-03-30T11:00:00	22	5	16	24
2021-03-30T11:00:00	37	6	4	9
2021-03-30T11:00:00	42	7	3	17
2021-03-30T11:00:00	54	5	6	10
2021-03-30T11:00:00	19	5	1	1
2021-03-30T11:00:00	38	6	15	13
2021-03-30T11:00:00	45	7	2	5
2021-03-30T11:00:00	15	8	20	19
2021-03-30T11:00:00	26	9	7	18
2021-03-30T11:00:00	7	9	17	12
2021-03-30T11:00:00	58	9	18	3
2021-03-30T11:00:00	5	5	14	22
2021-03-30T11:00:00	14	12	10	14
2021-03-30T11:00:00	34	8	5	20
2021-03-30T11:00:00	31	7	8	16
2021-03-30T11:00:00	11	9	13	7
2021-03-30T11:00:00	60	1	12	15
2021-03-30T13:00:00	19	5	11	9
2021-03-30T13:00:00	28	6	7	19
2021-03-30T13:00:00	38	6	17	7
2021-03-30T13:00:00	37	6	5	24
2021-03-30T13:00:00	39	12	1	21
2021-03-30T13:00:00	24	5	20	6
2021-03-30T13:00:00	18	1	12	12
2021-03-30T13:00:00	59	4	3	11
2021-03-30T13:00:00	17	6	18	14
2021-03-30T13:00:00	60	9	13	25
2021-03-30T13:00:00	3	2	4	17
2021-03-30T13:00:00	5	5	19	8
2021-03-30T13:00:00	7	1	14	13
2021-03-30T13:00:00	33	7	9	10
2021-03-30T13:00:00	14	12	16	23
2021-03-30T13:00:00	35	2	2	16
2021-03-30T13:00:00	54	10	15	18
2021-03-30T13:00:00	51	1	8	1
2021-03-30T13:00:00	44	12	6	5
2021-03-30T13:00:00	23	1	10	20
2021-03-30T15:00:00	8	11	13	10
2021-03-30T15:00:00	25	2	1	20
2021-03-30T15:00:00	54	10	11	9
2021-03-30T15:00:00	46	10	2	14
2021-03-30T15:00:00	40	10	15	3
2021-03-30T15:00:00	47	6	18	7
2021-03-30T15:00:00	51	1	14	6
2021-03-30T15:00:00	6	2	8	24
2021-03-30T15:00:00	9	11	20	13
2021-03-30T15:00:00	20	2	5	5
2021-03-30T15:00:00	18	1	17	23
2021-03-30T15:00:00	39	8	9	21
2021-03-30T15:00:00	53	8	7	18
2021-03-30T15:00:00	38	6	3	19
2021-03-30T15:00:00	27	8	19	12
2021-03-30T15:00:00	59	7	10	2
2021-03-30T15:00:00	22	5	12	22
2021-03-30T15:00:00	14	12	4	11
2021-03-30T15:00:00	32	6	16	15
2021-03-30T15:00:00	29	10	6	17
2021-03-31T09:00:00	45	7	11	21
2021-03-31T09:00:00	19	5	9	2
2021-03-31T09:00:00	59	4	3	15
2021-03-31T09:00:00	15	10	16	22
2021-03-31T09:00:00	13	6	13	11
2021-03-31T09:00:00	43	8	2	25
2021-03-31T09:00:00	29	11	18	9
2021-03-31T09:00:00	27	6	1	1
2021-03-31T09:00:00	51	4	10	3
2021-03-31T09:00:00	12	10	20	19
2021-03-31T09:00:00	20	2	15	12
2021-03-31T09:00:00	5	3	19	10
2021-03-31T09:00:00	55	5	7	4
2021-03-31T09:00:00	16	3	6	14
2021-03-31T09:00:00	21	11	4	24
2021-03-31T09:00:00	3	2	12	20
2021-03-31T09:00:00	54	10	5	7
2021-03-31T09:00:00	31	12	17	13
2021-03-31T09:00:00	30	10	14	5
2021-03-31T09:00:00	39	8	8	6
2021-03-31T11:00:00	25	8	8	5
2021-03-31T11:00:00	59	4	11	1
2021-03-31T11:00:00	15	8	10	18
2021-03-31T11:00:00	49	6	12	17
2021-03-31T11:00:00	27	6	13	14
2021-03-31T11:00:00	54	10	17	13
2021-03-31T11:00:00	29	11	4	24
2021-03-31T11:00:00	7	6	18	9
2021-03-31T11:00:00	45	7	2	4
2021-03-31T11:00:00	11	10	16	23
2021-03-31T11:00:00	10	6	20	7
2021-03-31T11:00:00	39	12	5	3
2021-03-31T11:00:00	55	9	1	16
2021-03-31T11:00:00	14	12	15	2
2021-03-31T11:00:00	34	2	9	21
2021-03-31T11:00:00	32	6	3	8
2021-03-31T11:00:00	37	1	14	25
2021-03-31T11:00:00	28	6	19	10
2021-03-31T11:00:00	17	6	6	11
2021-03-31T11:00:00	21	11	7	22
2021-03-31T13:00:00	48	11	12	6
2021-03-31T13:00:00	28	6	5	7
2021-03-31T13:00:00	36	11	10	21
2021-03-31T13:00:00	45	8	11	5
2021-03-31T13:00:00	11	9	15	4
2021-03-31T13:00:00	49	1	19	10
2021-03-31T13:00:00	52	12	20	13
2021-03-31T13:00:00	27	6	16	20
2021-03-31T13:00:00	35	2	2	9
2021-03-31T13:00:00	55	2	9	3
2021-03-31T13:00:00	38	6	1	23
2021-03-31T13:00:00	17	6	17	19
2021-03-31T13:00:00	46	7	13	22
2021-03-31T13:00:00	1	9	18	11
2021-03-31T13:00:00	15	2	4	24
2021-03-31T13:00:00	32	8	7	8
2021-03-31T13:00:00	42	7	6	1
2021-03-31T13:00:00	26	9	14	2
2021-03-31T13:00:00	44	5	3	17
2021-03-31T13:00:00	19	5	8	18
2021-03-31T15:00:00	46	7	10	6
2021-03-31T15:00:00	55	2	13	15
2021-03-31T15:00:00	33	11	3	4
2021-03-31T15:00:00	7	1	20	3
2021-03-31T15:00:00	24	11	5	13
2021-03-31T15:00:00	59	2	6	1
2021-03-31T15:00:00	52	12	18	17
2021-03-31T15:00:00	19	5	15	21
2021-03-31T15:00:00	49	1	14	9
2021-03-31T15:00:00	40	10	19	10
2021-03-31T15:00:00	5	3	7	25
2021-03-31T15:00:00	15	10	2	8
2021-03-31T15:00:00	56	7	4	2
2021-03-31T15:00:00	11	10	11	12
2021-03-31T15:00:00	6	2	16	11
2021-03-31T15:00:00	51	4	8	7
2021-03-31T15:00:00	2	12	17	18
2021-03-31T15:00:00	20	8	9	16
2021-03-31T15:00:00	8	11	12	20
2021-03-31T15:00:00	14	12	1	5
2021-04-01T09:00:00	27	8	17	23
2021-04-01T09:00:00	26	9	5	11
2021-04-01T09:00:00	16	3	2	10
2021-04-01T09:00:00	45	7	11	24
2021-04-01T09:00:00	24	5	14	18
2021-04-01T09:00:00	37	1	15	7
2021-04-01T09:00:00	13	2	19	6
2021-04-01T09:00:00	50	9	16	21
2021-04-01T09:00:00	12	7	9	14
2021-04-01T09:00:00	11	10	4	25
2021-04-01T09:00:00	57	12	1	8
2021-04-01T09:00:00	59	4	10	20
2021-04-01T09:00:00	4	4	20	9
2021-04-01T09:00:00	30	5	3	19
2021-04-01T09:00:00	48	11	13	17
2021-04-01T09:00:00	10	6	6	5
2021-04-01T09:00:00	34	2	12	15
2021-04-01T09:00:00	18	1	8	22
2021-04-01T09:00:00	56	3	18	1
2021-04-01T09:00:00	35	1	7	3
2021-04-01T11:00:00	20	8	10	23
2021-04-01T11:00:00	50	6	5	8
2021-04-01T11:00:00	24	5	2	16
2021-04-01T11:00:00	14	12	13	1
2021-04-01T11:00:00	13	6	1	22
2021-04-01T11:00:00	22	5	11	25
2021-04-01T11:00:00	53	8	16	24
2021-04-01T11:00:00	5	5	7	10
2021-04-01T11:00:00	51	1	4	20
2021-04-01T11:00:00	18	1	18	17
2021-04-01T11:00:00	52	12	6	7
2021-04-01T11:00:00	58	9	12	2
2021-04-01T11:00:00	12	6	19	4
2021-04-01T11:00:00	23	1	17	21
2021-04-01T11:00:00	27	8	3	9
2021-04-01T11:00:00	54	12	20	6
2021-04-01T11:00:00	59	2	8	5
2021-04-01T11:00:00	16	3	9	15
2021-04-01T11:00:00	60	8	15	14
2021-04-01T11:00:00	45	8	14	11
2021-04-01T13:00:00	20	8	1	21
2021-04-01T13:00:00	51	1	18	25
2021-04-01T13:00:00	25	3	9	8
2021-04-01T13:00:00	14	12	11	3
2021-04-01T13:00:00	59	4	12	6
2021-04-01T13:00:00	22	5	15	18
2021-04-01T13:00:00	45	8	4	23
2021-04-01T13:00:00	56	7	3	12
2021-04-01T13:00:00	11	10	13	9
2021-04-01T13:00:00	1	9	17	15
2021-04-01T13:00:00	8	11	20	11
2021-04-01T13:00:00	41	9	2	19
2021-04-01T13:00:00	32	10	10	16
2021-04-01T13:00:00	39	6	5	2
2021-04-01T13:00:00	58	11	8	5
2021-04-01T13:00:00	55	2	14	24
2021-04-01T13:00:00	37	1	16	20
2021-04-01T13:00:00	43	11	19	13
2021-04-01T13:00:00	38	6	6	1
2021-04-01T13:00:00	46	10	7	22
2021-04-01T15:00:00	32	10	3	23
2021-04-01T15:00:00	39	8	7	19
2021-04-01T15:00:00	7	6	5	10
2021-04-01T15:00:00	9	11	2	16
2021-04-01T15:00:00	30	10	17	25
2021-04-01T15:00:00	34	8	20	3
2021-04-01T15:00:00	10	6	4	13
2021-04-01T15:00:00	57	10	9	21
2021-04-01T15:00:00	48	11	1	8
2021-04-01T15:00:00	28	6	10	5
2021-04-01T15:00:00	37	1	13	22
2021-04-01T15:00:00	4	4	8	11
2021-04-01T15:00:00	6	2	15	18
2021-04-01T15:00:00	3	2	18	15
2021-04-01T15:00:00	40	10	19	1
2021-04-01T15:00:00	35	1	11	7
2021-04-01T15:00:00	14	12	6	4
2021-04-01T15:00:00	56	3	14	20
2021-04-01T15:00:00	38	6	12	14
2021-04-01T15:00:00	26	9	16	24
2021-04-02T09:00:00	4	4	6	16
2021-04-02T09:00:00	2	12	5	13
2021-04-02T09:00:00	12	7	2	20
2021-04-02T09:00:00	13	6	4	22
2021-04-02T09:00:00	22	5	15	14
2021-04-02T09:00:00	24	5	19	1
2021-04-02T09:00:00	21	2	13	18
2021-04-02T09:00:00	53	8	8	8
2021-04-02T09:00:00	15	2	11	7
2021-04-02T09:00:00	57	12	17	6
2021-04-02T09:00:00	29	11	10	25
2021-04-02T09:00:00	23	1	16	19
2021-04-02T09:00:00	44	9	20	11
2021-04-02T09:00:00	49	8	1	4
2021-04-02T09:00:00	59	2	12	15
2021-04-02T09:00:00	47	6	14	23
2021-04-02T09:00:00	9	11	3	21
2021-04-02T09:00:00	1	9	18	17
2021-04-02T09:00:00	48	11	7	9
2021-04-02T09:00:00	39	8	9	5
2021-04-02T11:00:00	29	11	6	24
2021-04-02T11:00:00	19	5	14	6
2021-04-02T11:00:00	4	4	9	13
2021-04-02T11:00:00	32	10	20	25
2021-04-02T11:00:00	57	10	15	21
2021-04-02T11:00:00	10	12	13	15
2021-04-02T11:00:00	25	3	8	16
2021-04-02T11:00:00	17	6	12	3
2021-04-02T11:00:00	3	2	1	19
2021-04-02T11:00:00	7	1	18	4
2021-04-02T11:00:00	59	7	16	1
2021-04-02T11:00:00	30	10	19	22
2021-04-02T11:00:00	28	6	2	9
2021-04-02T11:00:00	31	5	4	20
2021-04-02T11:00:00	33	11	3	10
2021-04-02T11:00:00	22	5	17	2
2021-04-02T11:00:00	47	9	7	5
2021-04-02T11:00:00	60	1	11	23
2021-04-02T11:00:00	21	11	5	17
2021-04-02T11:00:00	37	4	10	7
2021-04-02T13:00:00	48	11	14	22
2021-04-02T13:00:00	55	2	11	18
2021-04-02T13:00:00	56	3	20	13
2021-04-02T13:00:00	41	9	3	8
2021-04-02T13:00:00	54	5	8	1
2021-04-02T13:00:00	19	5	1	14
2021-04-02T13:00:00	58	9	9	16
2021-04-02T13:00:00	51	4	17	10
2021-04-02T13:00:00	50	12	19	12
2021-04-02T13:00:00	37	4	15	15
2021-04-02T13:00:00	43	11	12	20
2021-04-02T13:00:00	46	7	4	24
2021-04-02T13:00:00	45	7	2	3
2021-04-02T13:00:00	26	10	6	6
2021-04-02T13:00:00	38	6	5	23
2021-04-02T13:00:00	52	11	10	11
2021-04-02T13:00:00	40	10	18	17
2021-04-02T13:00:00	25	3	16	7
2021-04-02T13:00:00	35	2	13	4
2021-04-02T13:00:00	1	9	7	9
2021-04-02T15:00:00	35	2	1	11
2021-04-02T15:00:00	38	6	11	15
2021-04-02T15:00:00	2	12	12	14
2021-04-02T15:00:00	15	10	16	9
2021-04-02T15:00:00	28	6	19	12
2021-04-02T15:00:00	22	5	9	5
2021-04-02T15:00:00	8	11	2	10
2021-04-02T15:00:00	46	7	5	23
2021-04-02T15:00:00	17	6	10	4
2021-04-02T15:00:00	39	8	6	19
